,Country,Year,pop,Region,co2_mtco2,coalcons_mtoe,coalprod_mtoe,gascons_mtoe,gasprod_mtoe,hydro_mtoe,hydro_twh,nuclear_mtoe,nuclear_twh,oilcons_mtoe,oilprod_mt,primary_gj_pc,primary_mtoe,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh,$ money of the day,$ 2018
102,Total Asia Pacific,2013,3977.610243,,15670.529180000001,2749.671071,2790.5166449999997,589.4553935,446.16865700000005,308.8737499,1365.03665,78.10369598,345.17147400000005,1469.085843,394.56593819999995,55.5176593,5274.376858,79.18710441,349.9594892,7.31748814,32.33890709,43.33606376,191.51940019999998,108.658517786561,117.12425222607595
103,Total Asia Pacific,2014,4015.8206090000003,,15799.493540000001,2768.646232,2781.605349,607.2430598999999,464.1654193,341.8791641,1510.900778,83.87297506,370.668226,1493.443128,395.75810839999997,56.19100231,5389.6289560000005,94.54439631,417.829505,14.22698762,62.87474908,47.67220514,210.6825434,98.9460079051383,104.95250070557736
104,Total Asia Pacific,2015,4053.237857,,15885.98359,2750.976581,2755.8590649999996,612.6716807999999,485.0569065,354.14046160000004,1565.088356,94.95892261,419.6614626,1548.9026310000002,400.5671526,56.56105361,5475.671246,114.02096940000001,503.9042723,22.44506625,99.19372578,55.02153128,243.1621554,52.3867588932806,55.50100568910674
105,Total Asia Pacific,2016,4089.777785,,15998.93588,2738.90501,2635.217181,627.1268702000001,500.1027254,368.1383741,1626.9507310000001,105.97148770000001,468.3303926,1606.154414,383.8579989,57.19498286,5586.958305,140.6621493,621.6423024000001,32.07567303,141.7552294,69.52493050000001,307.2584778,43.7341699604743,45.75681632729387
106,Total Asia Pacific,2017,4125.444099,,16292.73612,2770.8427890000003,2690.084691,660.6420611000001,522.372625,373.2287628,1649.4471939999999,111.7413491,493.8297181,1651.336852,369.11086939999996,58.33526533,5748.038504,180.2466906,796.5822242,51.40893286,227.1966379,85.24687209,376.7400265,54.1924404761905,55.51607845404197
107,Total Asia Pacific,2018,4160.2107049999995,,16743.12183,2841.346893,2853.083948,709.6496941,543.1955264,388.85557420000004,1718.508325,125.2623935,553.584622,1695.360514,361.59988339999995,60.240979,5985.840397,225.365327,995.9795262,71.09755915,314.2085529,104.19275379999999,460.469456,71.3100597609562,71.3100597609562
108,Total CIS,1965,230.351594,,1907.2577800000001,297.43665350000003,,104.62237929999999,,19.305999999999997,85.32093640000001,0.42100000000000004,1.8605673999999999,171.5261876,242.888,107.8386115,593.3122204,0.0,0.0,0.0,0.0,0.0,0.0,1.8,14.310085716
109,Total CIS,1966,233.065802,,2014.7133239999998,308.2733489,,116.71318459999999,,21.77,96.21033800000001,0.467,2.0638598000000004,183.6842136,265.1,113.33642830000001,630.9077470999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8,13.921372080000001
110,Total CIS,1967,235.56322200000002,,2106.960224,313.045595,,128.49742690000002,,20.998,92.79856120000001,0.51,2.253894,200.1327273,288.1,117.8714443,663.1837492000001,0.0,0.0,0.0,0.0,0.0,0.0,1.8,13.528138517999999
111,Total CIS,1968,237.89901400000002,,2157.957339,310.31559500000003,,138.7449737,,24.666,109.00892040000001,0.7090000000000001,3.1333546,213.3375812,309.2,121.04163759999999,687.7731499,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.985747398
112,Total CIS,1969,240.15424199999998,,2243.899617,316.2166105,,148.2746199,,26.824,118.5459856,0.8220000000000001,3.6327468,226.85975730000004,328.3,125.3484662,718.9969877999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.321318276
113,Total CIS,1970,242.3907,,2320.892111,312.1576691,,162.9275544,161.2221723,28.991,128.12282539999998,0.993,4.3884642,249.73701540000002,353.039,130.37722820000002,754.8062388999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.634289523999998
114,Total CIS,1971,244.62872799999997,,2415.1167170000003,318.4699152,,178.09272080000002,172.9954755,29.353,129.7226482,1.219,5.3872485999999995,264.7609618,377.0,135.5322621,791.8955977,0.0,0.0,0.0,0.0,0.0,0.0,2.24,13.870748908800001
115,Total CIS,1972,246.86067599999998,,2529.798391,327.0011457,,187.315804,180.32579230000002,28.63,126.527422,2.225,9.833165,287.1591623,400.4,141.1648042,832.331112,0.0,0.0,0.0,0.0,0.0,0.0,2.48,14.8898415576
116,Total CIS,1973,249.087392,,2639.713479,330.8766965,,203.71013269999997,192.4615389,28.54,126.129676,3.238,14.310017199999999,308.7186923,429.0,147.0889256,875.0835215,0.0,0.0,0.0,0.0,0.0,0.0,3.29,18.5964570953
117,Total CIS,1974,251.301615,,2742.357464,332.5010598,,216.0066068,212.25339419999997,30.798000000000002,136.10868119999998,4.856,21.4606064,339.1376289,458.9,153.82589130000002,923.2992955,0.0,0.0,0.0,0.0,0.0,0.0,11.58,58.99964872739999
118,Total CIS,1975,253.500182,,2872.305617,341.96549819999996,,235.68096540000002,235.60289649999999,29.353,129.7226482,6.475,28.615615000000002,355.5112941,490.801,160.0373435,968.9857576999999,0.0,0.0,0.0,0.0,0.0,0.0,11.53,53.82295236889999
119,Total CIS,1976,255.685506,,2959.421698,341.59525069999995,,259.35228440000003,261.40968399999997,31.611,139.7016534,8.633,38.152680200000006,365.3156162,519.677,164.81357140000003,1006.507151,0.0,0.0,0.0,0.0,0.0,0.0,12.8,56.472959872000004
120,Total CIS,1977,257.870106,,3059.373059,347.73125730000004,,277.89934489999996,281.812399,34.23,151.27606200000002,11.547,51.030811799999995,379.94408050000004,545.799,170.6983137,1051.351683,0.0,0.0,0.0,0.0,0.0,0.0,13.92,57.6393016656
121,Total CIS,1978,260.071665,,3158.513881,345.62688080000004,,296.343571,303.1444351,37.12,164.048128,11.870999999999999,52.462697399999996,403.19049069999994,571.531,176.14357769999998,1094.151943,0.0,0.0,0.0,0.0,0.0,0.0,14.02,53.99570766871165
122,Total CIS,1979,262.312031,,3217.7641,348.12859110000005,,314.5830984,331.16497810000004,40.641999999999996,179.61325480000002,13.49,59.617706000000005,410.2617,585.6,179.89891,1127.105389,0.0,0.0,0.0,0.0,0.0,0.0,31.61,109.33184944903581
123,Total CIS,1980,264.60497000000004,,3237.444268,337.5314053999999,,324.22819080000005,354.4615393,41.545,183.603973,16.727,73.9233038,430.06893629999996,603.18,181.9784757,1150.100532,0.0,0.0,0.0,0.0,0.0,0.0,36.83,112.23629623786407
124,Total CIS,1981,266.93701699999997,,3275.4066329999996,335.3898438,346.3323512,343.3398704,378.9773765,42.223,186.60032619999998,19.706,87.0886964,433.8186465,608.82,184.21206130000002,1174.477361,0.0,0.0,0.0,0.0,0.0,0.0,35.93,99.25494510451044
125,Total CIS,1982,269.294843,,3340.236654,340.52683260000003,349.23131789999996,370.63270719999997,407.8099557,39.513000000000005,174.62375219999998,22.685,100.25408900000001,430.65162999999995,612.5509999999999,187.1905728,1204.0091699999998,0.0,0.0,0.0,0.0,0.0,0.0,32.97,85.79272321243523
126,Total CIS,1983,271.68906699999997,,3381.3432450000005,341.40036410000005,348.9069113,397.41137189999995,436.3167431,40.641999999999996,179.61325480000002,25.206,111.39539640000001,424.360987,616.3430000000001,189.39532680000002,1229.020723,0.0,0.0,0.0,0.0,0.0,0.0,29.55,74.50011897590362
127,Total CIS,1984,274.133823,,3445.153788,338.1781779,345.1202256,433.63528089999994,478.4253405,45.835,202.563199,32.538000000000004,143.7984372,424.4221501,612.71,194.66883969999998,1274.608609,0.0,0.0,0.0,0.0,0.0,0.0,28.78,69.55591395572667
128,Total CIS,1985,212.82727799999998,,2766.788522,246.6920685,247.3715611,373.2910199,477.6097165,44.054525500000004,194.69457,23.665,104.585101,339.37079950000003,589.886,199.3730243,1013.47134,0.0,0.0,0.0,0.0,0.0,0.0,27.56,64.31699739776951
129,Total CIS,1986,215.09902599999998,,2832.8818920000003,255.27327680000002,256.97793939999997,383.1299642,514.4520451000001,44.1925255,195.30444719999997,24.432,107.97478079999999,343.7184133,609.202,201.80967900000002,1036.8077150000001,0.0,0.0,0.0,0.0,0.0,0.0,14.43,33.06089425182482
130,Total CIS,1987,217.39069300000003,,2896.238202,260.2049338,260.0167815,403.9643492,550.2890284,44.7525255,197.7793112,29.197,129.03322179999998,343.5134159,619.131,205.77384919999997,1068.436985,0.0,0.0,0.0,0.0,0.0,0.0,18.4350393700787,40.74971330195733
131,Total CIS,1988,219.599556,,2931.948498,257.1133144,266.7718345,425.72242810000006,586.5331232000001,46.5935255,205.9154266,31.594,139.6265236,343.5187318,618.139,207.6556575,1089.163327,0.0,0.0,0.0,0.0,0.0,0.0,14.9238416988417,31.677777831538826
132,Total CIS,1989,221.5912,,2924.869184,248.80454049999997,257.0620173,435.2600456,608.3876626,45.0875255,199.2598102,31.162,137.7173428,345.2953918,601.6659999999999,206.05853430000002,1090.588466,0.0,0.0,0.0,0.0,0.0,0.0,18.22611328125,36.908908288022936
133,Total CIS,1990,223.269268,,2851.930887,231.28322290000003,246.91578790000003,439.36619440000004,629.3956642,47.73316735,210.95195980000003,26.774,118.3250156,341.3868268,565.045,203.7540399,1086.558119,0.014707878999999998,0.065,0.0,0.0,0.0,0.0,23.7258203125,45.58316420207298
134,Total CIS,1991,224.60011400000002,,2767.851983,214.32200640000002,231.28200809999998,447.5497161,619.4946916,48.00518446,212.1541122,27.27134154,120.5229668,331.45374060000006,510.7777,199.2022313,1068.6166970000002,0.014707878999999998,0.065,0.0,0.0,0.0,0.0,20.0009143968872,36.874960436557664
135,Total CIS,1992,225.609573,,2613.095507,201.2067226,221.7358378,426.818667,597.684526,48.87509499,215.99859480000003,27.17338032,120.09003700000001,310.5852995,446.5067,188.30028430000002,1014.67342,0.014255328999999999,0.063,0.0,0.0,0.0,0.0,19.3208365758755,34.58016614439322
136,Total CIS,1993,226.33682400000004,,2393.051814,181.00811240000002,198.4140602,430.0331084,585.1298893,50.36342531,222.57612180000004,27.069819300000002,119.6323594,255.3428612,398.6723,174.5907341,943.8309031,0.013576504,0.06,0.0,0.0,0.0,0.0,16.9716342412451,29.49270698558016
137,Total CIS,1994,226.84824300000002,,2176.48045,162.0272654,178.725911,403.92048769999997,553.2256641,51.21172499,226.3250974,22.22022637,98.2000684,221.2003821,359.281,158.834578,860.5938892999999,0.013802779,0.061,0.0,0.0,0.0,0.0,15.817626459144,26.8010575389762
138,Total CIS,1995,227.199856,,2018.0990129999998,149.422776,162.4359591,391.9852348,537.1216236,49.85051573,220.3093692,22.60760927,99.9120684,195.0726911,354.2522,149.07232050000002,808.9521771000001,0.013350229,0.059000000000000004,0.0,0.0,0.0,0.0,17.0166796875,28.03810620924582
139,Total CIS,1996,227.407288,,1951.212625,144.56586940000003,155.52326599999998,396.5652076,548.5897964,44.98557546,198.80925219999997,25.21586469,111.43899240000002,171.2976115,348.8834,144.09255969999998,782.6430263,0.012897678000000001,0.057,0.0,0.0,0.0,0.0,20.668488372093,33.078407327285895
140,Total CIS,1997,227.477394,,1823.8128570000001,131.8141294,149.1803456,367.5530976,512.5975585,44.76834177,197.8492096,24.98039146,110.398342,168.9569965,357.4198,135.8472506,738.0858545,0.012897678000000001,0.057,0.0,0.0,0.0,0.0,19.0925875486381,29.870918265270202
141,Total CIS,1998,227.45018399999998,,1809.011285,124.4480981,140.6287247,381.44249489999993,527.3664828999999,44.87760293,198.3320784,23.84902294,105.398372,162.17177890000002,358.2065,135.62719840000003,736.8021217,0.013123953,0.057999999999999996,0.0,0.0,0.0,0.0,12.7156614785992,19.58890556384423
142,Total CIS,1999,227.371575,,1804.7546109999998,123.6618942,144.8245253,385.39831430000004,539.8086559,45.97089754,203.16378459999999,28.04704666,123.951118,162.6331825,365.8497,137.31704,745.7244592000001,0.013123953,0.057999999999999996,0.0,0.0,0.0,0.0,17.9700778210117,27.08530811164937
143,Total CIS,2000,227.28287799999998,,1794.3624960000002,125.9161347,155.2816725,388.844285,554.128292,47.1626419,208.4305796,30.03154446,132.7214076,160.4279445,392.5331255,138.6004976,752.4008788,0.01832828,0.081,0.0,0.0,0.000429923,0.0019,28.49544921875,41.552884825625185
144,Total CIS,2001,227.203557,,1827.658088,127.3858017,164.05347369999998,398.77148439999996,556.0263539,49.17092528,217.3059872,31.43497534,138.92373,161.85998869999997,423.7731818,141.6431408,768.6496949,0.026519437000000003,0.1172,0.0,0.0,0.000701453,0.0031,24.4438910505837,34.65856662924293
145,Total CIS,2002,227.15544,,1826.943377,128.3141009,155.8922904,401.5997843,569.9691730000001,46.91198305,207.3228179,32.56311047,143.9094104,157.6943741,464.325971,141.3919312,767.1239691000001,0.040616373,0.1795,0.0,0.0,0.001402905,0.0062,25.0232558139535,34.92781933115298
146,Total CIS,2003,227.183431,,1870.5913309999999,131.14266909999998,170.1445093,408.8408409,596.140816,46.54933768,205.720143,34.47064506,152.3395688,164.86827119999998,511.485284,144.8451844,785.9564813999999,0.084717382,0.3744,0.0,0.0,0.0019459660000000001,0.0086,28.830703125,39.345605269616165
147,Total CIS,2004,227.33775,,1891.707118,128.6079406,176.00813190000002,422.91415830000005,607.9688682,51.09395615,225.8046298,33.24161651,146.908,164.7466133,556.2953177999999,147.463575,800.7078759,0.10359100800000001,0.457810101,0.0,0.0,0.001812486,0.008010101,38.265,50.866116225516144
148,Total CIS,2005,227.65512999999999,,1875.2871309999998,123.8315966,174.4178979,430.55605360000004,620.3904751,50.57712659,223.52055319999997,34.43090261,152.16393100000002,163.6910975,575.7423077000001,147.7146003,803.1906597,0.10388288,0.4591,0.0,0.0,0.001764945,0.0078,54.5210894941634,70.1004977962667
149,Total CIS,2006,228.149917,,1950.2397449999999,127.48506840000002,183.8719575,447.46142050000003,636.3949652000001,50.23555058,222.01099219999998,35.99499932,159.0763,171.52210319999998,599.5373601,152.8308285,832.8160131,0.11687106800000001,0.5165,0.0,0.0,0.001991221,0.0088,65.1440625,81.1415183640253
150,Total CIS,2007,228.81898700000002,,1963.2408100000002,127.5403074,187.4798518,457.0891117,643.8276488,51.45700919,227.4091064,36.79479115,162.6109,171.4672764,624.1501026000001,154.5151711,844.4636697999999,0.115174006,0.509,0.0,0.0,0.002375888,0.0105,72.3890784313725,87.6687034834556
151,Total CIS,2008,229.656871,,1992.999891,137.2143628,198.67872780000002,448.20522310000007,660.8749353,46.98980151,207.66672880000002,37.45881794,165.5455,174.6820135,627.1598419,153.9890771,844.6701446000001,0.119925782,0.53,0.0,0.0,0.0018328279999999999,0.0081,97.255972762646,113.42923950204943
152,Total CIS,2009,230.649054,,1875.632173,125.6350581,186.97593469999998,429.87581370000004,570.219797,49.400032700000004,218.3185045,37.57890211,166.0762,167.5397426,645.0359426,147.06196880000002,810.1582109,0.128661668,0.568607375,1.67e-06,7.38e-06,0.002534281,0.0112,61.6712648221344,72.18375522959538
153,Total CIS,2010,231.777636,,1939.028146,126.4273801,200.2522069,456.82176280000004,629.9848093999999,49.06492352,216.837523,39.12402136,172.9047,171.64560880000002,659.0681007999999,152.31929250000002,843.2264626,0.142766015,0.630940125,5.4334300000000006e-05,0.000240125,0.0022143279999999998,0.009786,79.495533596838,91.54476352359578
154,Total CIS,2011,233.04403100000002,,2035.12183,133.2042533,209.4252981,472.49155599999995,658.7818307,48.138915399999995,212.7451227,39.70885188,175.4893,184.35153640000001,661.9551317,157.74713169999998,878.045941,0.15082811,0.66656975,0.000412443,0.00182275,0.002837263,0.012539,111.255597609562,124.19837977827005
155,Total CIS,2012,234.431876,,2063.1262829999996,139.58803799999998,222.3124569,468.8126028,648.5947995,48.20424653,213.0338471,40.69441553,179.8449,189.27894730000003,666.1413818,158.3622258,886.7190617000001,0.140811594,0.622302759,0.0014340770000000002,0.006337759,0.004099199,0.018116,111.669702380952,122.13317401924142
156,Total CIS,2013,235.881783,,2014.5734489999998,131.3520497,226.9250208,462.03433960000007,660.8143997000001,51.91441438,229.4305629,39.56822193,174.8678,187.0995322,675.3984088,154.7977309,872.1210655,0.152507716,0.6739925999999999,0.004263905,0.018843900000000004,0.004779314000000001,0.0211217,108.658517786561,117.12425222607595
157,Total CIS,2014,237.31710800000002,,2027.5110399999999,128.30375859999998,228.123123,464.25219010000006,646.0465078999999,50.03806833,221.1382392,41.45861429,183.2222,195.98924419999997,675.8062415,155.30029109999998,880.2764870999999,0.234611588,1.03684245,0.040136048,0.17737725,0.028525411,0.12606520000000002,98.9460079051383,104.95250070557736
158,Total CIS,2015,238.67919500000002,,1986.769707,130.0332491,235.0759193,455.69056680000006,640.5961325000001,48.75212121,215.4551245,44.860820700000005,198.257911,188.2186544,681.2669861,152.238849,867.8763241,0.3209119,1.41823805,0.093008044,0.41103975,0.073680205,0.3256223,52.3867588932806,55.50100568910674
159,Total CIS,2016,239.942115,,1997.330884,128.2842943,242.7253483,462.3771385,642.4468779,53.09525635,234.64917590000002,45.02757931,198.994884,192.2814486,692.244701,153.8099354,881.4722751,0.406558056,1.796742674,0.143854341,0.6357498739999999,0.117206589,0.5179828,43.7341699604743,45.75681632729387
160,Total CIS,2017,241.107018,,2001.207623,126.4248989,259.47463799999997,472.3100723,678.5045906,54.3395579,240.14824219999997,46.55952618,205.76516999999998,191.1463123,696.1306987,154.76355949999999,891.2434396,0.463072035,2.04650055,0.173620684,0.76729925,0.135201905,0.5975113000000001,54.1924404761905,55.51607845404197
161,Total CIS,2018,242.176418,,2100.384159,134.8878494,276.01613199999997,499.3773155,714.5943142000001,55.40098112,244.83909599999998,46.743238899999994,206.57707,193.54852219999998,709.1031552999999,160.8724665,930.5320937999999,0.57418675,2.537560923,0.199416237,0.881300118,0.221089509,0.977082975,71.3100597609562,71.3100597609562
162,Total Europe,1965,476.59925899999996,,3425.854019,524.0559475,,32.6006282,,68.45184559,302.51608639999995,4.508,19.9226552,428.2518592,39.006,92.99077715,1058.549142,0.680861655,3.009,0.0,0.0,0.0,0.0,1.8,14.310085716
163,Total Europe,1966,480.755328,,3472.223083,502.81327300000004,,36.90973804,,73.58947753,325.221337,5.91635765,26.146751000000002,470.07840360000006,39.626,94.94635807,1090.2352039999998,0.9279540209999999,4.101,0.0,0.0,0.0,0.0,1.8,13.921372080000001
164,Total Europe,1967,484.71284299999996,,3541.163479,486.5193916,,44.22709052,,73.55375298,325.0634559,7.027269856,31.0563164,510.2749279,40.916,96.96829516,1122.618182,1.0157487440000001,4.489,0.0,0.0,0.0,0.0,1.8,13.528138517999999
165,Total Europe,1968,488.528739,,3755.414175,494.0319465,,57.30045598,,76.22571687,336.87193310000004,7.816802779,34.5455782,561.1288129,41.519,102.63993570000001,1197.634432,1.130696475,4.997,0.0,0.0,0.0,0.0,1.8,12.985747398
166,Total Europe,1969,492.293617,,4006.436025,500.48852239999997,,73.90640985,,75.07341301,331.7794415,9.707978051,42.903438200000004,624.8690545,42.044,109.30831699999999,1285.2724460000002,1.2270679279999999,5.422904,0.0,0.0,0.0,0.0,1.8,12.321318276
167,Total Europe,1970,496.069944,,4211.026964,492.2637308,,93.32659137,88.70828111,78.50791184,346.95786560000005,10.26615455,45.3702434,692.6890039,41.989,115.51441319999999,1368.664099,1.610706648,7.118356961,0.0,0.0,0.0,0.0,1.8,11.634289523999998
168,Total Europe,1971,499.873242,,4278.436953,471.20014330000004,,114.9232892,108.52634280000001,79.44686077,351.1074565,11.84492003,52.3474396,726.8867716,41.62278075,117.75750959999999,1405.93838,1.6363949009999998,7.231883626,0.0,0.0,0.0,0.0,2.24,13.870748908800001
169,Total Europe,1972,503.670182,,4422.993375999999,455.1981071000001,,139.90605359999998,131.191746,82.40234914,364.1689418,15.26006843,67.44034640000001,777.953277,43.14743619,122.38877430000001,1472.331524,1.6116685609999999,7.12260804,0.0,0.0,0.0,0.0,2.48,14.8898415576
170,Total Europe,1973,507.417238,,4649.43792,462.4356512,,159.00242680000002,147.7545929,83.71731149,369.98028639999995,16.81098031,74.2944464,833.6193234,43.39569225,128.4975312,1557.319727,1.734034312,7.663391239,0.0,0.0,0.0,0.0,3.29,18.5964570953
171,Total Europe,1974,511.050949,,4528.391061,458.2377142,,180.0899778,164.9967063,90.40698655,399.54463639999994,19.47899484,86.0854698,784.7299889,43.63335098,125.73594340000001,1534.76338,1.819717654,8.0420602,0.0,0.0,0.0,0.0,11.58,58.99964872739999
172,Total Europe,1975,514.525589,,4423.106393,447.49717869999995,,193.3444358,172.15834719999998,92.14178503,407.21140479999997,26.1531173,115.58108659999999,757.5574778,52.33278851,123.57338529999998,1518.622071,1.92807668,8.520942081,0.0,0.0,0.0,0.0,11.53,53.82295236889999
173,Total Europe,1976,517.833577,,4699.868996,468.6146055,,210.2106867,183.642521,85.30721095,377.0066881,30.748064399999997,135.8879958,809.1942569,66.90906489,129.84827099999998,1605.994903,1.920079022,8.485597232,0.0,0.0,0.0,0.0,12.8,56.472959872000004
174,Total Europe,1977,520.9904280000001,,4699.29098,467.45941519999997,,220.150028,188.7253685,103.3387583,456.6953085,36.52094132,161.40064809999998,802.115263,92.78899557,131.1186642,1631.593794,2.009388451,8.880291321,0.0,0.0,0.0,0.0,13.92,57.6393016656
175,Total Europe,1978,524.002831,,4764.473201,476.0915646000001,,229.0075481,192.8921061,103.222284,456.18056179999996,40.87327733,180.6353618,842.7105651,111.51051090000001,135.3532872,1694.0265989999998,2.121360157,9.375139078,0.0,0.0,0.000678825,0.003,14.02,53.99570766871165
176,Total Europe,1979,526.8845650000001,,4913.991685,496.8502245,,241.7826219,199.47953619999998,108.6439248,480.1409612,45.66092299,201.793883,861.9331695000001,137.290373,139.6235271,1757.081335,2.210471555,9.768957992,0.0,0.0,0.00135765,0.006,31.61,109.33184944903581
177,Total Europe,1980,531.244434,,4798.635313000001,506.15115260000005,,241.5169991,196.3661957,105.34228619999999,465.54969950000003,53.90507024,238.22806740000001,803.8453149000001,143.37782130000002,135.0188075,1713.1936079999998,2.4327848309999998,10.75144928,0.0,0.0,0.002375888,0.0105,36.83,112.23629623786407
178,Total Europe,1981,533.921914,,4597.660220000001,497.5794194,450.6303085,239.1429708,193.26619530000002,106.65064890000001,471.3318778,72.67559739,321.18253510000005,749.0160632999999,151.12631530000002,130.7586409,1667.50033,2.435629984,10.76402315,0.0,0.0,0.002375888,0.0105,35.93,99.25494510451044
179,Total Europe,1982,536.486055,,4499.759209000001,500.37571039999995,470.9918719,234.59048790000003,183.39197099999998,105.71853590000002,467.2124976,80.05053011,353.7753128,712.6096415,168.1643921,127.6421697,1635.5747609999999,2.229854959,9.854621004,0.0,0.0,0.0041860890000000005,0.0185,32.97,85.79272321243523
180,Total Europe,1983,538.981175,,4461.4479280000005,507.3415313,465.0355466,243.9422792,187.5100984,108.8469858,481.0383688999999,94.32897952,416.8774921,692.8323532000001,188.7171021,128.1401775,1649.592611,2.300482454,10.16675216,0.0,0.0,0.006810879000000001,0.0301,29.55,74.50011897590362
181,Total Europe,1984,541.4595780000001,,4484.596053,506.4774788,427.3287263,255.52533599999998,190.504716,110.14746880000001,486.78572369999995,118.9704757,525.7781203,696.9138396000001,204.6454289,130.7107323,1690.421753,2.3871538919999997,10.54978791,0.00022856099999999998,0.001010101,0.008643706999999999,0.0382,28.78,69.55591395572667
182,Total Europe,1985,607.758273,,5354.623466,614.5206161,551.6771317,346.2400517,232.0353022,113.6296689,502.17495870000005,157.3889237,695.5646092000001,779.5543134,217.3047196,138.730999,2013.8270850000001,2.493511074,11.01982284,0.00022856099999999998,0.001010101,0.012988188000000001,0.0574,27.56,64.31699739776951
183,Total Europe,1986,610.573653,,5413.984939,609.3442614,561.8404835,355.0907837,224.5607581,109.9951209,486.1124371,167.1902639,738.8806523,803.5514143999999,221.1401912,140.4447534,2048.1481350000004,2.9762908219999997,13.15341966,0.00022856099999999998,0.001010101,0.030230347999999997,0.1336,14.43,33.06089425182482
184,Total Europe,1987,613.410047,,5469.46056,614.3790799999999,553.8336147000001,370.8017553,225.75688870000002,119.8170199,529.5193376,173.9976349,768.9651478,807.286015,225.1443202,142.5999111,2089.238038,2.9565328539999998,13.06610129,0.0,0.0,0.043173280999999994,0.1908,18.4350393700787,40.74971330195733
185,Total Europe,1988,616.21831,,5414.961149000001,602.042526,546.8506563,374.0617359,213.9915819,128.1444243,566.3214687999999,191.49422909999998,846.2895961000002,811.2952692000001,223.0425969,143.3748208,2110.208029,3.1698443010000004,14.00880991,0.00022856099999999998,0.001010101,0.074602887,0.3297,14.9238416988417,31.677777831538826
186,Total Europe,1989,618.9219929999999,,5410.304454,595.1422546,525.4541711,384.5822377,215.61528990000002,111.500565,492.7655971,200.6823872,886.895742,808.4988392000001,217.35903369999997,142.3006906,2103.588111,3.1818271260000004,14.061766800000001,0.002057046,0.009090909,0.116622166,0.5154,18.22611328125,36.908908288022936
187,Total Europe,1990,621.467193,,5429.120153,564.590117,479.6924968,415.10066,211.09622990000003,113.69352179999998,502.4571504,202.38602690000002,894.4248074,822.0945611000001,223.19158019999998,142.9807144,2122.3326460000003,4.467758756,19.74481305,0.002828438,0.0125,0.17637245199999999,0.779460415,23.7258203125,45.58316420207298
188,Total Europe,1991,623.863096,,5268.091739,528.1423771000001,435.13765559999996,420.26554139999996,216.83527790000002,116.09987199999999,513.0917745,207.6779353,917.8118671,810.6625409,234.13113810000002,140.0937614,2087.4970789999998,4.6488122789999995,20.54496099,0.003507263,0.0155,0.22175589199999998,0.980027988,20.0009143968872,36.874960436557664
189,Total Europe,1992,626.1194730000001,,5046.586131,499.80909060000005,413.9656318,397.23199869999996,213.63854640000002,119.8480902,529.6566497,209.1316889,924.2365858999999,796.6786874,249.2705317,135.5929405,2027.739095,5.039539096,22.27173908,0.006129339,0.027088,0.347343096,1.53504808,19.3208365758755,34.58016614439322
190,Total Europe,1993,628.197746,,4863.162124,466.4211437,377.3404462,399.2377509,221.52655430000002,124.55690020000002,550.4667647000001,217.38463289999999,960.7096467,773.1283413,261.0172584,132.39120079999998,1986.4300640000001,5.7012952189999995,25.19630409,0.007327465,0.032382999999999995,0.516999161,2.284826092,16.9716342412451,29.49270698558016
191,Total Europe,1994,630.050323,,4711.265261,442.3090153,344.5897542,387.7375758,221.5161665,126.07970049999999,557.1966285,215.4475055,952.1487056,768.9315272999999,303.222315,129.3566455,1946.622631,6.1173064020000005,27.03482391,0.008527968,0.0376885,0.674126737,2.979235703,15.817626459144,26.8010575389762
192,Total Europe,1995,631.6580610000001,,4749.8795119999995,433.94194910000004,340.747007,409.6214675,228.67032719999997,127.8204981,564.8899094,221.0617526,976.9603093000001,781.7366944,315.1087727,131.3102021,1981.0630469999999,6.8806853089999995,30.40850066,0.010598723999999999,0.04684,0.8741071640000001,3.8630292010000002,17.0166796875,28.03810620924582
193,Total Europe,1996,632.988641,,4863.454379,424.9833716,329.2492863,453.8457746,258.3510321,124.0182591,548.0862941,233.56060409999998,1032.197734,795.9825402,331.16222039999997,134.90153859999998,2039.532378,7.141828414,31.56259649,0.01217618,0.053811410999999996,1.092588416,4.828585245,20.668488372093,33.078407327285895
194,Total Europe,1997,634.0878280000001,,4810.445035,418.899468,328.40371880000004,443.4140142,254.76397340000003,128.4515934,567.6789719999999,235.89566549999998,1042.517304,799.0316627999999,331.149308,134.3368802,2034.5223219999998,8.82991777,39.02293859,0.014464915,0.06392624400000001,1.650788106,7.295492956,19.0925875486381,29.870918265270202
195,Total Europe,1998,634.953803,,4820.736295000001,405.4567515,300.45153710000005,449.82781669999997,254.26858680000004,134.38569980000003,593.9041617,233.9449286,1033.896217,817.9112976,328.260854,135.3224138,2052.247092,10.720597699999999,47.37860948,0.019705956,0.0870885,2.528958486,11.17647914,12.7156614785992,19.58890556384423
196,Total Europe,1999,635.853738,,4761.611847,384.9694335,288.0832941,467.4969406,261.4171955,135.3534084,598.1808529,235.4292682,1040.456108,809.3217889,333.41735780000005,134.61653930000003,2044.435599,11.86475992,52.43512,0.020635845,0.091198056,3.223134762,14.24432177,17.9700778210117,27.08530811164937
