Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,biofuels_kboed,biofuels_ktoe,biogeo_mtoe,biogeo_twh,biomass_mtoe,biomass_twh,co2_mtco2,coalcons_mtoe,coalprod_mt,coalprod_mtoe,cobalt_kt,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_other,gascons_bcfd,gascons_bcm,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_mtoe,geothermal_mtoe,geothermal_twh,graphite_kt,hydro_mtoe,hydro_twh,lithium_kt,nuclear_mtoe,nuclear_twh,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_crudecond_kbd,oilprod_kbd,oilprod_mt,oilprod_ngl_kbd,oilreserves_bbl,primary_gj_pc,primary_mtoe,rareearths_kt,refcap_kbd,refthru_kbd,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh
Indonesia,1995,197.829296,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,0.501206046,2.21503,0.001131375,0.005,195.2486698,5.424908407,41.84,24.6546384,,54.12053,14.36661,20.66654,8.57921,0,2.763100663,28.55844206,24.55584012,5.962898124,61.63042948,52.99263068,0.500074671,2.21003,,1.876530751,8.29314,,0,0,864.6745753,41.548,42.86823297,,1578,76.45456273,,4.98,15.92075747,75.22671829,,941.45,897,0.501206046,2.21503,0,0,0,0
Indonesia,1996,200.790747,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,0.530698737,2.34537,0.001131375,0.005,205.9765565,6.46653924,50.35,29.669241,,58.86776,16.67061,21.85554,9.17187,0,2.868643159,29.73052332,25.5636486,6.265822626,64.93877955,55.8372997,0.529567362,2.34037,,1.996734851,8.82437,,0,0,923.6337978,44.103,45.68104314,,1580,76.72628993,,4.73,16.73101205,80.23866457,,941.45,936,0.530698737,2.34537,0,0,0,0
Indonesia,1997,203.698459,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,0.617930036,2.73088,0.001131375,0.005,229.1496384,7.97504484,54.82,32.3032332,,70.69102,20.47273,29.61548,12.00631,0,3.000431742,31.01141309,26.66501555,6.450390221,66.6689773,57.32500198,0.61679866,2.72588,,1.327243517,5.86562,,0,0,1023.955973,48.869,50.59369387,,1557,75.71113802,,4.87,17.91867925,87.17892781,,1007.95,914,0.617930036,2.73088,0,0,0,0
Indonesia,1998,206.580738,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,0.744218672,3.289,0.001131375,0.005,222.2812012,8.55841224,62.23,36.6696498,,76.69271,22.43653,31.07327,9.53041,0,2.892798153,29.89894995,25.70846943,6.342756635,65.5565142,56.36845589,0.743087297,3.284,,2.345001584,10.3635,,0,0,977.7262192,46.541,48.22229256,,1520,74.20052046,,5.1,17.34428996,85.57839449,,1041.2,931,0.744218672,3.289,0,0,0,0
Indonesia,1999,209.475825,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,0.892254605,3.94323,0.001131375,0.005,244.9318566,11.77943816,73.68,43.4166768,,83.97097,26.3349,33.49757,9.81549,0,3.143655697,32.4917258,27.93785537,6.878022441,71.08883436,61.12539498,0.891123229,3.93823,,2.348685342,10.37978,,0,0,1022.317644,48.672,50.44624396,,1408,68.60419616,,5.2,18.66878272,93.40447743,,1070.65,938,0.892254605,3.94323,0,0,0,0
Indonesia,2000,212.412036,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,1.103181427,4.8754,0.00135765,0.006,268.1693327,13.16456618,77.040185,45.39669941,,93.3264,34.002,31.929,12.504,0,3.184606054,33.00515237,28.37932276,6.820209303,70.68442483,60.77766538,1.101823777,4.8694,,2.266371001,10.016,,0,0,1147.784558,54.7685596,56.68126152,1413.704082,1455.573014,71.81025761,41.86893224,5.12,20.02507532,101.5947029,,1070.65,986.9,1.103181427,4.8754,0,0,0,0
Indonesia,2001,215.399033,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,1.366384577,6.0386,0.0018102,0.008,290.5573186,16.71329067,92.54046,54.53039146,,101.6586,37.713,33.087,13.165,0,3.30260667,34.13458745,29.35046212,6.639785178,68.62649734,59.00816624,1.364574377,6.0306,,2.637235824,11.655,,0,0,1165.200711,55.51878439,57.46989601,1342.052877,1387.039711,68.17487868,44.98683397,5.1,20.90246332,107.5372692,,1070.65,990.1,1.366384577,6.0386,0,0,0,0
Indonesia,2002,218.431884,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,1.413947595,6.2488,0.002489026,0.011,301.0632023,17.23998136,103.329093,60.88770134,,108.2168,42.929,32.792,16.314,0,3.589851262,37.1034471,31.90322192,7.313544959,75.59024278,64.99590953,1.411458569,6.2378,,2.247590171,9.933,,0,0,1209.071043,57.54282472,59.56222034,1248.599767,1289.456524,63.32870565,40.85675726,4.72,21.53797263,112.3669614,,1004.15,980.7,1.413947595,6.2488,0,0,0,0
Indonesia,2003,220.545214,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,1.427659863,6.3094,0.003394126,0.015,331.0233359,23.14250927,114.278,67.33945428,,112.9754,46.459,33.74,17.368,0,3.827352315,39.55817491,34.01390792,7.658622712,79.15684575,68.06263607,1.424265737,6.2944,,2.058876771,9.099,,0,0,1229.786459,58.26837887,60.38115818,1139.216868,1175.551088,57.64736605,36.33421918,4.73,22.97505092,121.024112,,1004.15,982.2,1.427659863,6.3094,0,0,0,0
Indonesia,2004,223.614649,IDN,360,Asia Pacific,Asia Pacific,0,0,0,,,1.51052179,6.6756,0.004525501,0.02,329.7876791,21.26152275,132.352025,77.98975425,,120.1506,48.211,37.03,18.56,0,3.493081726,36.20218408,31.12827522,7.303640492,75.69468977,65.08571777,1.505996289,6.6556,,2.18898493,9.674,,0,0,1307.501156,62.05962258,64.34878296,1094.224683,1129.709463,55.55009844,35.48478033,4.3,22.54996207,120.4380877,,1004.15,1002.8,1.51052179,6.6756,0,0,0,0
Indonesia,2005,226.71273,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0.16565533,8.837298175,1.499298547,6.626,0.004978051,0.022,339.7447961,24.36633495,152.722438,89.99322382,,127.5608,51.825,41.0878,17.297,0,3.5211682,36.39356299,31.29283146,7.379291931,76.2697805,65.58020679,1.494320496,6.604,,2.426800018,10.725,,0,0,1302.613482,61.50133022,63.852234,1062.063014,1095.687123,53.71537532,33.62410959,4.19,22.79572571,123.437499,,1004.15,979.9,1.499298547,6.626,0,0,0,0
Indonesia,2006,229.838202,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0.828276652,44.18649088,1.513780151,6.69,0.007240802,0.032,358.2877692,28.87083439,193.761311,114.1757901,,133.1102,58.667,40.3822,17.748,0,3.590617079,37.11136231,31.91002778,7.294857835,75.39709921,64.82983595,1.506539349,6.658,,2.177444902,9.623,,0,0,1243.996057,58.4600475,60.75389934,1005.613699,1017.758567,50.22591269,12.14486853,4.37,22.81153246,125.2259866,,1004.15,912.7,1.513780151,6.69,0,0,0,0
Indonesia,2007,232.989141,IDN,360,Asia Pacific,Asia Pacific,0,0,0,4.070552408,217.1538053,1.596823098,7.057,0.008145902,0.036,386.5935504,36.2218122,216.946699,127.8380119,,142.44102,63.902,41.9347,18.2613,0,3.351704117,34.64204149,29.78679406,7.02221215,72.57912877,62.40681752,1.588677196,7.021,,2.553740327,11.286,,0,0,1318.891547,61.82863384,64.25482387,954.3780822,971.7537349,47.83466865,17.37565271,3.98874,24.1541097,134.4139981,,1094.4,904.2,1.596827624,7.05702,0,0,4.53E-06,0.00002
Indonesia,2008,236.159276,IDN,360,Asia Pacific,Asia Pacific,0,0,0,8.272100046,442.5049088,1.892564602,8.364,0.012445128,0.055,376.0755338,31.50964828,240.249968,141.5696961,,149.4361,61.493,47.2247,20.826,0,3.830066733,39.69468561,34.13128599,7.2202025,74.82994117,64.34216781,1.880119473,8.309,,2.608498891,11.528,,0,0,1287.553192,60.14128014,62.60041377,976.7759563,1005.638499,49.42713326,28.86254317,3.7475,23.53353707,132.742502,,1094.4,909.5,1.892655112,8.3644,2.26275E-05,0.0001,6.78825E-05,0.0003
Indonesia,2009,239.340478,IDN,360,Asia Pacific,Asia Pacific,0,0,0,2.820248304,150.4532038,2.117482011,9.358,0.014255329,0.063,387.9335567,33.1723917,256.181,150.9572161,,156.7981,65.914,50.2823,19.856,0,4.073358135,42.10080502,36.20017629,7.55095763,78.04405712,67.10581008,2.103226682,9.295,,2.575915283,11.384,,0,0,1320.837724,61.01946062,63.49122877,948.8027397,994.27064,48.40740194,45.46790027,4.303,24.06312818,137.5580539,,1099.245,900.2,2.118341856,9.3618,2.26275E-05,0.0001,0.000837218,0.0037
Indonesia,2010,242.524123,IDN,360,Asia Pacific,Asia Pacific,0,0,0,3.581210531,191.0486382,2.138751867,9.452,0.021496131,0.095,427.5666736,39.48042,275.164196,162.1432541,,169.78565,68.477,55.3159,19.0806,0,4.261714159,44.04758702,37.8741075,8.417517356,87.00051537,74.80697796,2.117255736,9.357,,3.949857447,17.456,,0,0,1415.186999,64.88235304,67.62410398,944.8986301,1003.017586,48.62253439,58.11895562,4.23,26.07956056,151.0681798,,1099.245,853.4,2.139690908,9.45615,0.000117663,0.00052,0.000821378,0.00363
Indonesia,2011,245.707511,IDN,360,Asia Pacific,Asia Pacific,0,0,0,26.70433532,1424.609598,2.166006698,9.57245,0.045583111,0.20145,478.9809333,46.88022923,353.270937,208.1684323,,183.41917,81.09,57.4298,22.887,0.01545,4.134650428,42.73430073,36.74488455,7.999404096,82.67904294,71.09118052,2.120423587,9.371,,2.81010997,12.419,,0,0,1590.017159,73.11641966,76.02664725,902.0520548,952.2847326,46.30668945,50.23267782,3.74133,28.05242614,164.6291154,,1099.245,879.5,2.167244422,9.57792,0.000174232,0.00077,0.001063493,0.0047
Indonesia,2012,248.883232,IDN,360,Asia Pacific,Asia Pacific,0,0,0,32.64253789,1746.168829,2.188181654,9.67045,0.057349414,0.25345,511.8314007,53.01838243,385.8991,227.3949037,,200.31821,102.166,54.0216,21.6381,0.01545,4.137770323,42.88371549,36.87335812,7.55498056,78.29956997,67.32551158,2.13083224,9.417,,2.896094492,12.799,,0,0,1646.108985,75.5126496,78.44635642,859,917.010033,44.58885988,58.01003305,3.74133,29.17400242,173.4240951,,1099.245,819.9,2.189903607,9.67806,0.000681088,0.00301,0.001040865,0.0046
Indonesia,2013,252.032263,IDN,360,Asia Pacific,Asia Pacific,0,0,0,41.33866477,2205.314527,2.167353034,9.5784,0.03719962,0.1644,526.43856,57.01356705,474.600921,279.6633387,,216.1909,111.252,57.6677,20.7438,0.0204,4.009638491,41.44222107,35.63389602,7.510282548,77.62365369,66.7443282,2.130153414,9.414,,3.82925284,16.923,,0,0,1676.638285,76.44087881,79.52633415,825,882.9763983,42.74197195,57.97639829,3.6925,29.59816097,178.1716702,,1099.245,822.3,2.168620175,9.584,0.001244513,0.0055,2.26275E-05,0.0001
Indonesia,2014,255.131116,IDN,360,Asia Pacific,Asia Pacific,0,0,0,58.3752054,3114.171424,2.321751822,10.26075,0.05040277,0.22275,480.618669,45.12007383,458.096707,269.9380656,,228.55541,119.532,60.486,23.0901,0.01775,4.012258289,41.46929839,35.65717832,7.391850123,76.39957757,65.69181219,2.271349052,10.038,,3.430782459,15.162,,0,0,1708.054378,77.62890171,80.66271638,788.77,847.0375074,40.96380545,58.26750744,3.6245,27.43718733,167.1940437,,1099.245,847.8,2.323292755,10.26756,0.001540933,0.00681,0,0
Indonesia,2015,258.162113,IDN,360,Asia Pacific,Asia Pacific,0,0,0,24.36107411,1299.602465,2.380119473,10.5187,0.106507671,0.4707,488.605902,51.156076,461.56608,271.9824283,,233.98358,124.657,52.9044,32.1438,0.0097,3.971310108,41.04607231,35.2932694,7.368883315,76.16220068,65.4877048,2.273611803,10.048,,3.109245599,13.741,,0,0,1570.502857,70.70497584,73.75076459,785.793,837.6465561,40.57968387,51.85355609,3.60253,26.87137913,165.691507,,1110.645,836.4,2.382151423,10.52768,0.001194732,0.00528,0.000837218,0.0037
Indonesia,2016,261.115456,IDN,360,Asia Pacific,Asia Pacific,0,0,0,53.73305652,2874.377865,2.543999185,11.24295,0.132812146,0.58695,493.0840526,53.357493,456.197775,268.8191009,,247.91929,135.381,59.3377,23.2509,0.00295,3.768387553,39.05544462,33.58163768,7.244326776,75.07996437,64.55714907,2.411187039,10.656,,4.226139295,18.677,,0,0,1628.448989,73.37249472,76.44815261,831.058,875.7518684,42.76626187,44.69386836,3.3069,27.28450029,170.1634837,,1110.645,884.9992923,2.550061094,11.26974,0.004772141,0.02109,0.001289768,0.0057
Indonesia,2017,263.991379,IDN,360,Asia Pacific,Asia Pacific,0,0,0,50.34940312,2686.014915,3.021767661,13.3544,0.133592795,0.5904,516.104681,57.1758978,461.248184,271.7951049,,254.61735,147.964,55.708,18.9299,0,3.729752688,38.5494193,33.14653422,7.050465301,72.87114345,62.65790495,2.888174865,12.764,,4.215956917,18.632,,0,0,1696.28343,76.0063889,79.29965531,801.024,837.9715783,40.9683026,36.94757831,3.1709,28.05031681,176.8663852,,1110.645,885.3194822,3.028340951,13.38345,0.00657329,0.02905,0,0
Indonesia,2018,266.79498,IDN,360,Asia Pacific,Asia Pacific,0,0,0,90.89844781,4849.205183,3.289315292,14.5368,0.140109517,0.6192,542.9707866,61.55799216,548.6,323.268036,,267.297,156.3553115,59.58,20.19732854,0,3.770779967,38.97346291,33.5111461,7.079744148,73.17375937,62.9181078,3.149205775,13.9176,,3.713445264,16.4112,,0,0,1785.142923,80.11143857,83.40911542,772.1274826,808.4833933,39.52396182,36.35591074,3.1543,29.11512364,185.5299711,,1116.355257,915.8385452,3.338272164,14.75316,0.00415441,0.01836,0.044802462,0.198
Iran,1965,24.955115,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,21.80883955,0.211,,,,,,,,,0.075595427,0.781327894,0.671821061,,,,0,0,,0.389,1.7191466,,0,0,142.8963046,7.109118302,7.235360112,,1908,95.66208791,,,14.27277179,8.507181173,,467,,0,0,0,0,0,0
Iran,1966,25.624656,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,24.03226706,0.232,,,,,,,,,0.079256613,0.819168629,0.704358237,,,,0,0,,0.418,1.8473092,,0,0,155.9988736,7.767153333,7.906387122,,2132,106.8928571,,,15.13108651,9.260745358,,524,,0,0,0,0,0,0
Iran,1967,26.318119,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,26.72923209,0.256,,,,,,,,,0.083090496,0.858794305,0.738430185,,,,0,0,,0.45,1.98873,,0,0,172.2908118,8.570691696,8.730314194,,2603,130.5075549,,,16.18642266,10.17474438,,524,,0,0,0,0,0,0
Iran,1968,27.032943,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,29.67489459,0.282,,,,,,,,,0.088511655,0.917331877,0.788763436,,,,0,0,,0.484,2.1389896,,0,0,189.26962,9.439657265,9.618555263,,2840,142.7802198,,,17.30497887,11.1733187,,594,,0,0,0,0,0,0
Iran,1969,27.765243,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,32.76092288,0.311,,,,,,,,,0.104143674,1.076392588,0.92553103,,,,0,0,,0.521,2.3025074,,0,0,207.3631434,10.28701147,10.49200775,,3376,169.2637363,,,18.47142809,12.24953878,,594,,0,0,0,0,0,0
Iran,1970,28.51401,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,38.41476643,0.343,,,,,,,,,0.24695645,2.55245549,2.194716672,0.338193897,3.49545384,3.005549303,0,0,,0.561,2.4792834,,0,0,223.9548765,11.10062885,11.32576976,,3847.659726,192.5869615,,,21.17991815,14.42448643,,594,,0,0,0,0,0,0
Iran,1971,29.281268,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,41.55453061,0.241652,,,,,,,,,0.28584038,2.954346195,2.540280477,0.817984309,8.454399723,7.269475257,0,0,,0.603,2.6648982,,0,0,246.1926784,12.13257917,12.40213772,,4572.421918,228.6846264,,,22.5732388,15.78707019,,605,,0,0,0,0,0,0
Iran,1972,30.074298,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,46.81607108,0.377565,,,,,,,,,0.326303109,3.381794683,2.90782002,1.100006813,11.40043442,9.802609133,0,0,,0.792,3.5001648,,0,0,273.9500904,13.46514738,13.7894744,,5058.957377,253.7109451,,,24.87338757,17.86685942,,605,,0,0,0,0,0,0
Iran,1973,30.904271,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,57.33701964,0.634845,,,,,,,,,0.397430936,4.107707148,3.531992389,1.218900263,12.59812681,10.83243922,0,0,,0.671,2.9654174,,0,0,329.3754248,16.15285584,16.54259378,,5907.37589,295.3770824,,,28.96544275,21.38043117,,660,,0,0,0,0,0,0
Iran,1974,31.7855,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,64.08077183,0.695283,,,,,,,,,0.40408761,4.176508204,3.591150648,1.264749573,13.07200924,11.23990476,0,0,,0.739,3.2659366,,0,0,382.7594963,18.69928803,19.17130851,,6060.30137,303.1971978,,,31.87205489,24.19674216,,690,,0,0,0,0,0,0
Iran,1975,32.730554,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,75.22292987,1.288003,,,,,,,,,0.412251087,4.260883048,3.663699955,1.317561288,13.61785265,11.70924562,0,0,,0.776,3.4294544,,0,0,449.6919455,21.84383078,22.44685417,,5386.619178,269.4698901,,,36.04009751,28.17455712,,810,,0,0,0,0,0,0
Iran,1976,33.737768,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,85.82737257,1.273003,,,,,,,,,0.463101475,4.799568449,4.126886026,1.338653782,13.87376376,11.92928956,0,0,,0.868,3.8360392,,0,0,506.2581925,24.73888166,25.40135323,,5918.191257,296.9662088,,,39.3009945,31.66924225,,810,,0,0,0,0,0,0
Iran,1977,34.810723,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,97.06163013,1.287821,,,,,,,,,0.474868291,4.908072573,4.22018278,1.363088033,14.08840117,12.11384452,0,0,,0.897,3.9642018,,0,0,591.5018554,28.67702156,29.49173041,,5713.958904,285.6278846,,,43.17418133,35.89673419,,1050,,0,0,0,0,0,0
Iran,1978,35.972652,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,94.3849895,0.786902,,,,,,,,,0.367741057,3.800842952,3.268136674,0.853881058,8.825415974,7.588491809,0,0,,1.405,6.209257,,0,0,593.3968087,28.7795321,29.5875331,,5302.054795,264.8200549,,,40.79131378,35.04757178,,1081,,0,0,0,0,0,0
Iran,1979,37.252659,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,103.0589991,1.135841,,,,,,,,,0.4926705,5.092069979,4.378392071,0.822450905,8.500564905,7.309170168,0,0,,1.218,5.3828292,,0,0,625.527591,30.21973914,31.10687945,,3217.589041,160.4851648,,,42.52711096,37.83911252,,1086,,0,0,0,0,0,0
Iran,1980,38.66822,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,95.78118256,1.196173,,,,,,,,,0.437612743,4.535404072,3.899745548,0.437612743,4.535404072,3.899745548,0,0,,1.263,5.5817022,,0,0,569.6914708,27.8734923,28.62785375,,1478.961749,74.15802198,,58.296,37.88191395,34.9867723,,590,684.8944089,0,0,0,0,0,0
Iran,1981,40.217629,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,97.60911164,0.998882,,,,,,,,,0.476800244,4.928040561,4.237352159,0.476800244,4.928040561,4.237352159,0,0,,1.379,6.0943526,,0,0,563.6720161,27.74180015,28.43369309,,1321.031233,66.15976923,,57.02,36.48719536,35.04892725,,590,488.7603836,0,0,0,0,0,0
Iran,1982,41.883332,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,110.0093324,1.347263,,,,,,,,,0.652992537,6.749102481,5.803183561,0.652992537,6.749102481,5.803183561,0,0,,1.447,6.3948718,,0,0,614.9088026,30.17488338,30.96022,,2396.924384,120.0924341,,56.148,39.5431859,39.55766656,,590,534.0858904,0,0,0,0,0,0
Iran,1983,43.645092,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,130.7931369,1.271152,,,,,,,,,0.746282122,7.713310996,6.632253651,0.746282122,7.713310996,6.632253651,0,0,,1.416,6.2578704,,0,0,749.8882961,36.67644049,37.66817228,,2453.584658,122.8344396,,55.257,45.07439033,46.98757793,,632,591.8824384,0,0,0,0,0,0
Iran,1984,45.474708,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,141.452353,0.98276,,,,,,,,,0.866354694,8.97887155,7.720439854,0.866354694,8.97887155,7.720439854,0,0,,1.324,5.8512856,,0,0,808.8853062,39.70566257,40.76049513,,2042.535519,102.5182418,,58.874,46.75960126,50.78769498,,680,644.1988525,0,0,0,0,0,0
Iran,1985,47.342702,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,154.526463,0.966867,,,,38.915,0.088,13.73663735,19.19136265,0,0.937187099,9.686438077,8.328837555,0.937187099,9.686438077,8.328837555,0,0,,1.334796579,5.899,,0,0,892.4390927,43.61936187,44.80479189,,2205.205479,110.3510989,,59,49.02476518,55.43529303,,685,662.913117,0,0,0,0,0,0
Iran,1986,49.256842,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,144.3807488,0.952278,,,,42.186,0.087,15.77131651,19.27768349,0,0.900327941,9.305474709,8.001268021,0.900327941,9.305474709,8.001268021,0,0,,1.595239173,7.05,,0,0,822.0309549,40.28310874,41.33157338,,2054.238356,102.6998077,,92.86,44.09797227,51.88035857,,685,603.9317534,0,0,0,0,0,0
Iran,1987,51.197482,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,153.4475676,0.93673,,,,45.062,0.085,13.52833563,23.63266437,0,1.102181931,11.39176695,9.795156447,1.102181931,11.39176695,9.795156447,0,0,,1.768565869,7.816,,0,0,858.9748616,42.00140309,43.132191,,2342.438356,116.7256593,,92.86,45.49496224,55.63264331,,780,602.2850137,0,0,0,0,0,0
Iran,1988,53.075618,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,161.4434557,0.966638,,,,46.97,0.088,20.01602367,18.61997633,0,1.19331406,12.36746766,10.63410805,1.19331406,12.36746766,10.63410805,0,0,,1.865864144,8.246,,0,0,898.1352788,44.26130175,45.30304664,,2349.480874,117.3832418,,92.86,46.3596673,58.76965684,,790,677.2868209,0,0,0,0,0,0
Iran,1989,54.777114,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,176.920154,0.71016,,,,51.431,0.064,26.36057309,18.27442691,0,1.510967851,15.61683525,13.42806126,1.510967851,15.61683525,13.42806126,0,0,,1.523283704,6.732,,0,0,969.5431233,47.52342271,48.67711587,,2894.341918,143.8385385,,92.86,49.17618291,64.33862084,,860,836.7800679,0,0,0,0,0,0
Iran,1990,56.226185,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,190.5710499,0.710333,,,,57.655,0.065,30.32203121,19.88696879,0,2.205812935,22.79851101,19.60319089,2.391531897,24.71803725,21.25368637,0,0,,1.670136218,7.381,,0,0,1003.854658,49.25561916,50.42364706,,3270.178082,162.7888736,,92.85,53.91703415,72.40730717,,880,870.5098069,0,0,0,0,0,0
Iran,1991,57.375584,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,211.0355866,1.013929,,,,62.814,0.094,35.00195661,22.11104339,0,2.566944257,26.53103806,22.81258646,2.82514298,29.19968975,25.10721389,0,0,,1.268724261,5.607,,0,0,1066.372146,52.26173982,53.53702417,,3499.561644,174.3708791,,92.86,57.37938327,78.6322639,,995,988.7771184,0,0,0,0,0,0
Iran,1992,58.260738,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,226.479311,0.892993,,,,67.178,0.083,37.15930312,20.73169688,0,2.944652866,30.51828542,26.24100208,2.981910064,30.9044178,26.57301617,0,0,,2.082635652,9.204,,0,0,1136.304139,55.6015425,57.03351665,,3523.016393,175.6788571,,92.86,61.98207051,86.25014738,,1045,996.2619932,0,0,0,0,0,0
Iran,1993,58.991218,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,212.03563,1.097722,,,,74.686,0.096,40.28365416,23.77334584,0,1.597690068,16.51316575,14.19876677,1.597690068,16.51316575,14.19876677,0,0,,2.383355207,10.533,,0,0,1233.645007,60.42977942,61.89020282,,3712.164384,184.293956,,92.86,56.47346897,79.57004679,,1220,1138.892258,0,0,0,0,0,0
Iran,1994,59.725125,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,238.5547342,1.102136,,,,81.004,0.095,47.24839498,26.76460502,0,2.525751205,26.10528107,22.44650135,2.537959024,26.23145683,22.55499297,0,0,,1.560392814,6.896,,0,0,1283.120057,62.76468423,64.3212992,,3730.027397,184.9845055,,94.3,62.69169014,89.43032937,,1255,1263.732662,0,0,0,0,0,0
Iran,1995,60.575644,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,248.9390007,1.032244,,,,84.353,0.091,46.59963884,29.33936116,0,3.083308348,31.8679967,27.40154488,3.083308348,31.8679967,27.40154488,0,0,,1.883287324,8.323,,0,0,1286.542842,62.8519312,64.40973694,,3743.774247,185.4565055,,93.7,65.47222532,94.72681315,,1315,1300.296073,0,0,0,0,0,0
Iran,1996,61.583089,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,262.544153,1.079822,,,,89.74,0.092,49.09434939,31.73965061,0,3.616316433,37.47938454,32.22646994,3.616316433,37.47938454,32.22646994,0,0,,1.994388379,8.814,,0,0,1339.435981,65.46879179,67.12676257,,3758.579235,186.6417582,,92.6,69.63652276,102.4274429,,1315,1360.419969,0,0,0,0,0,0
Iran,1997,62.710557,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,272.5667652,1.106793,,,,96.983,0.096,58.89236654,32.05363346,0,3.846139446,39.75235213,34.18087027,3.810107233,39.37993578,33.86064985,0,0,,1.344300131,5.941,,0,0,1390.976399,67.58047115,69.33381346,,3776.463014,186.9626648,,92.6,70.74686238,105.9657769,,1436,1468.818421,0,0,0,0,0,0
Iran,1998,63.90063,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,278.7991889,1.288836,,,,102.385,0.112,71.75508695,23.02991305,0,4.472998515,46.23134822,39.75180414,4.302756133,44.4717825,38.23884996,0,0,,1.694347649,7.488,,0,0,1345.559059,65.00324057,66.82718875,,3854.747945,190.7875549,,93.7,71.78566483,109.5621765,,1597,1539.135558,0,0,0,0,0,0
Iran,1999,65.06266,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,297.6807611,1.226559,,,,110.088,0.417,77.15055998,27.34244002,0,5.318740255,54.97263905,47.26796135,5.125950097,52.9800274,45.55462373,0,0,,1.163732633,5.143,,0,0,1356.429051,65.45449599,67.30539332,,3603.356164,178.1173901,,93.1,75.27152321,116.9715659,,1647,1619.481601,0.007919627,0.035,0,0,0.007919627,0.035
Iran,2000,66.131854,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,313.8974636,1.303496,,,,119.348,0.484,81.5592427,33.4872573,0,5.735340442,59.44087965,51.10995671,5.435815248,56.33661039,48.4407656,0,0,,0.855546002,3.781,,0,0,1403.760286,67.66101042,69.63962351,3768.661081,3850.403294,191.6652283,81.74221311,99.53,77.81853484,122.9168813,,1647,1603.996087,0.00825904,0.0365,0,0,0.00825904,0.0365
Iran,2001,67.096414,IRN,364,Middle East,Middle East,1,0,0,,,0,0,0,0,328.4807473,1.277902,,,,127.603,0.472,89.50114556,33.47415444,0,6.437205547,66.53270513,57.207829,6.057213284,62.605238,53.83081513,0,0,,0.932705797,4.122,,0,0,1421.745642,68.14779861,70.26215882,3741.745205,3824.45,189.804963,82.70479452,99.08,80.92513618,129.6882211,,1647,1598.379286,0.00762547,0.0337,0,0,0.00762547,0.0337
